Title,Date,URL,Article
"China, France establish international biodiversity research network",2024-06-28,http://en.people.cn/n3/2024/0628/c90000-20186832.html,"Home>>
		
China, France establish international biodiversity research network
 (Xinhua) 09:50, June 28, 2024
BEIJING, June 27 (Xinhua) -- China and France have worked together to build an international biodiversity research network, the Institute of Zoology of the Chinese Academy of Sciences (CAS) announced on Thursday.
The research network was founded by research teams at CAS and the French National Centre for Scientific Research, and is dedicated to jointly responding to global concerns such as biodiversity loss, animal disease epidemics and ecosystem dysfunction.
Zhu Chaodong, the research network's executive director, said that in the future, the network will focus on the impacts and mechanisms of the environment, climate change and human disturbance on biodiversity loss and biological invasions.
It will also provide solutions for biodiversity conservation, and promote related public education and student training, Zhu added.
(Web editor: Zhang Kaiwei, Liang Jun)"
China says U.S. should remove self-imposed obstacles to lunar research cooperation,2024-06-28,http://en.people.cn/n3/2024/0628/c90000-20186777.html,"Home>>
		
China says U.S. should remove self-imposed obstacles to lunar research cooperation
 (Xinhua) 09:28, June 28, 2024
BEIJING, June 27 (Xinhua) -- China's space agency on Thursday said the United States needs to remove its self-imposed barriers that have hindered collaborative efforts of the two countries' scientists in the space sector.
At a press conference in Beijing, Bian Zhigang, deputy head of the China National Space Administration (CNSA), responded to an inquiry about the possibility of American scientists investigating the samples retrieved by the Chang'e-6 mission from the far side of the moon.
""China has always been open to exchanges and cooperation with the United States in the field of space,"" said Bian. ""However, the current challenges primarily stemmed from U.S. domestic legislation such as the Wolf Amendment.""
In 2011, the U.S. Congress passed a law known as the Wolf Amendment, prohibiting U.S. government agencies, including NASA and the White House Office of Science and Technology Policy, from cooperating with China on space activities.
China welcomes researchers from all countries to submit applications according to the CNSA procedures, according to Bian.
""American scientists do hold the prospect of investigating the samples collected in the Chang'e-6 lunar mission. If the U.S. side sincerely hopes to promote cooperation between the two countries, it must take practical measures to remove these obstacles,"" he said.
Noting that China's remarkable achievements in space are a testament to the dedication and ingenuity of its own people, Bian said that the Wolf Amendment had failed to deter China's progress but inadvertently created a stumbling block for the United States itself.
Scientists have published more than 1,900 papers using data from China's lunar exploration missions, according to Bian.
China encourages Chinese and foreign scientists to collaborate on scientific research involving lunar samples and data, striving for more original and groundbreaking results, he said.
Nevertheless, the official cited some examples of the two country's collaborative efforts, such as the establishment of an intergovernmental dialogue mechanism for civil space cooperation.
Also, in response to U.S. requests, the CNSA has initiated an exchange mechanism for Mars probe orbital data, a framework designed to evaluate potential collision risks for all Mars probes in orbit, he added.
(Web editor: Zhang Kaiwei, Liang Jun)"
China sets to expand int'l cooperation in lunar exploration missions,2024-06-28,http://en.people.cn/n3/2024/0628/c90000-20186588.html,"Home>>
		
China sets to expand int'l cooperation in lunar exploration missions
 (Xinhua) 08:06, June 28, 2024
BEIJING, June 27 (Xinhua) -- China is set to expand its international collaborations in upcoming lunar exploration endeavors following the successful operation of payloads from the European Space Agency (ESA), France, Italy, and Pakistan in China's Chang'e-6 mission.
The country's Chang'e-7 lunar exploration mission will carry six international scientific instruments, and Chang'e-8 will offer 200 kilograms of international payload capacity and has garnered over 30 applications, said Liu Yunfeng, deputy director of the China National Space Administration's (CNSA) international cooperation department.
The Chang'e-7 mission, scheduled for launch around 2026, is poised to survey the lunar south pole region. The Chang'e-8 probe will be launched around 2028 to carry out experiments on lunar resource utilization and, along with Chang'e-7, constitute the basic model of an international lunar research station by 2035.
The CNSA has signed cooperation documents with more than ten countries and international organizations on the International Lunar Research Station project, said Liu at a press conference on Thursday.
In the Chang'e-6 mission, China has fulfilled its commitment to allocate 10 kilograms of payload capacity on the lander and another 10 kilograms on the orbiter for international cooperation, said Hu Hao, chief designer of the Chang'e-6 mission, at the conference.
According to Liu, the international collaborative tasks in the mission have been going well. The French payload DORN worked for 32 hours, and ESA payload NILS worked for 3 hours and 50 minutes on the moon's surface.
Liu also said that the Italian laser retroreflector installed on top of the lander operated normally.
China delivered data provided by a CubeSat aboard its Chang'e-6 spacecraft to Pakistan on May 10. The cube satellite, ICUBE-Q, was developed by Pakistan's Institute of Space Technology and China's Shanghai Jiao Tong University.
""Despite differences in language, work culture, and developmental protocols, we have worked hand in hand to conduct an extensive array of tests over the past year and more and completed the task successfully,"" said Hu.
""The invaluable experience can enrich our expertise and prepare us to tackle even more sophisticated tasks in the future,"" Hu added.
(Web editor: Zhang Kaiwei, Liang Jun)"
Scientists of Chinese Arctic expedition team conduct research in Norway,2024-06-27,http://en.people.cn/n3/2024/0627/c90000-20186584.html,"Home>>
		
Scientists of Chinese Arctic expedition team conduct research in Norway
 (Xinhua) 16:51, June 27, 2024

Hu Zhengyi, a member of the Chinese Arctic expedition team, rests on his way to the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)
Based in China's Arctic Yellow River Station, Chinese scientists research on two glaciers in Ny-Alesund of Norway's Arctic Svalbard archipelago to reveal the rate of glacier retreat around the Yellow River Station and its response to global warming, providing an important basis for predicting sea level rise and the impact of climate patterns in the future.

Members of the Chinese Arctic expedition team collect samples on the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

Members of the Chinese Arctic expedition team take a boat out for sampling on the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

Hu Zhengyi, a member of the Chinese Arctic expedition team, collects samples on the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

This photo taken on June 22, 2024 shows a view of melting glacier in Svalbard, Norway. (Xinhua/Zhao Dingzhe)

This photo taken on June 22, 2024 shows an iceberg in Svalbard, Norway. (Xinhua/Zhao Dingzhe)

Members of the Chinese Arctic expedition team check the equipment on their way to the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

Members of the Chinese Arctic expedition team walk on the Austre Lovenbreen glacier for sampling in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

Members of the Chinese Arctic expedition team head for the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

This photo taken on June 22, 2024 shows an iceberg in Svalbard, Norway. (Xinhua/Zhao Dingzhe)

This photo taken on June 22, 2024 shows an iceberg in Svalbard, Norway. (Xinhua/Zhao Dingzhe)

Hu Zhengyi, a member of the Chinese Arctic expedition team, walks on the Austre Lovenbreen glacier for sampling in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

This photo taken on June 22, 2024 shows snow-covered mountains near the Austre Lovenbreen glacier in Svalbard, Norway. (Xinhua/Zhao Dingzhe)

Wu Xiaohan, a member of the Chinese Arctic expedition team, collects samples on the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

Members of the Chinese Arctic expedition team take a boat out for sampling on the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)

Hu Zhengyi, a member of the Chinese Arctic expedition team, heads for the Austre Lovenbreen glacier in Svalbard, Norway, June 22, 2024. (Xinhua/Zhao Dingzhe)
(Web editor: Zhang Kaiwei, Zhong Wenxing)"
Weight of samples retrieved by Chang'e-6 to be revealed on Friday,2024-06-27,http://en.people.cn/n3/2024/0627/c90000-20186463.html,"Home>>
		
Weight of samples retrieved by Chang'e-6 to be revealed on Friday
 (Xinhua) 15:51, June 27, 2024
BEIJING, June 27 (Xinhua) -- The weight of the samples collected from the far side of the moon by the Chang'e-6 mission will be made public on Friday, the China National Space Administration said on Thursday.
(Web editor: Zhang Kaiwei, Zhong Wenxing)"
China plans new deep space exploration missions,2024-06-27,http://en.people.cn/n3/2024/0627/c90000-20186462.html,"Home>>
		
China plans new deep space exploration missions
 (Xinhua) 15:50, June 27, 2024
BEIJING, June 27 (Xinhua) -- China is scheduled to launch the Tianwen-2 mission around 2025 for asteroid exploration, the Tianwen-3 mission around 2030 to collect Martian samples and the Tianwen-4 mission also around 2030 to explore the Jovian system.
(Web editor: Zhang Kaiwei, Zhong Wenxing)"
Chengdu speeds up development of low-altitude economy,2024-06-27,http://en.people.cn/n3/2024/0627/c90000-20186415.html,"Home>>
		
Chengdu speeds up development of low-altitude economy
By Wang Mingfeng (People's Daily) 14:12, June 27, 2024
A tourist surnamed Yao visiting the Danjing Mountain in Pengzhou, Chengdu, southwest China's Sichuan province just experienced the convenience of drone delivery - soon after he stepped into the scenic area, a drone delivered to his hands a cup of hot coffee he had previously ordered on his phone.
Chengdu is among the first batch of pilot cities of China's low-altitude airspace management reform. Striving to build itself into a center of low-altitude economy in west China, the city is strengthening its exploration in development and manufacturing, low-altitude airspace development, scenario innovation, and integrated development.

A drone delivers coffee in Chengdu, southwest China's Sichuan province. (Photo provided by Tianfu New Area, Sichuan province)
This year, the city aims to improve the output of its low-altitude manufacturing sector to 6.5 billion yuan ($895.63 million) and expand the size of its low-altitude economy to 26 billion yuan.
""We handled over 500 food delivery orders during the Spring Festival, and we flew more than 100 flights per day when visitors came to enjoy the flower blossoms, which made us internet-famous. The popularity is totally beyond our imagination,"" said Zhou Xiaoming, chairman of a drone tech firm based in Chengdu, the operator of a national-level flight-testing center for unmanned aerial vehicles (UAVs) known as ""Sky Eye.""
According to him, currently the company runs six routes deep in the valleys along the Jianjiang River in Longmen Mountains, Sichuan province, which can not only deliver coffees, but also “paradrop” hotpot food and groceries based on users' demands.
It takes only about 20 minutes for the drones to deliver stuffs from merchants to scenic areas, B&B hotels and camp sites, Zhou added.
Apart from daily life scenarios, drones are also widely applied in industries such as emergency rescue and meteorological observation in Chengdu.
For example, the long-range and multipurpose Wing Loong drones have become a strong force in China's meteorological and emergency support systems, assisting artificial precipitation, monitoring meteorological phenomenon in the sky and ensuring stable cloud communication.
An executive of AVIC (Chengdu) UAS Co., Ltd. noted that the company will continue to innovate in low-altitude application scenarios and actively explore the new field of logistics transportation.
It is reported that Chengdu has now built a complete industrial chain covering raw materials, basic components and systems, complete drone manufacturing, and operational services.
It has gathered more than 110 upstream and downstream enterprises, with products ranging from 10 kilograms to tonnage level, covering 66 application scenarios such as urban governance and production operations.
Statistics show that in recent years, the industrial output of Chengdu's UAV industry has maintained an average annual growth of over 20 percent. Last year, the total revenue of Chengdu's UAV industrial exceeded 10 billion yuan, ranking among the top in China in terms of overall competitiveness.
Electric vertical take-off and landing (eVTOL) aircraft are also a focus of low-altitude economy. Nicknamed ""flying cars,"" these aircraft are considered one of the most important carriers for the development of low-altitude economy.
As one of the first pilot cities of China's low-altitude airspace management reform, Chengdu has relaxed policies in the low-altitude sector, which has boosted the confidence of companies in launching their products.

Technicians debug drones at the ""Sky Eye"" flight test base for unmanned aerial vehicles in Chengdu, southwest China's Sichuan province. (Photo from the public account of the Chengdu municipal science and technology bureau on WeChat)
In July last year, AEROFUGIA, a tech firm in low altitude transportation and smart industry solutions owned by Chinese car manufacturer Geely, signed an agreement with Sino Jet, the largest business jet operator in Asia-Pacific, for the acquisition of 100 Chinese-made eVTOL aircraft.
The two will work together to promote the application of eVTOL in business aviation. Once the airworthiness certification is completed, Chengdu is expected to be the first city to apply eVTOL in business air travel.
Orderly and compliant opening of the low-altitude airspace is a prerequisite for low-altitude economy to ""take off.""
Every day, industrial drone enterprises would carry out various scientific and research tasks such as signal transmission and river channel inspection in the airspace of the ""Sky Eye"" UAV flight test base, which is below an altitude of 1,200 meters and covers a radius of 5 kilometers.
Zheng Wenqiang, director of a flight base of JOUAV, a Chengdu-based drone company, told People's Daily that over the past five years, he and his team have completed nearly 10,000 test flights of drones in the base.
""Stable time and range, as well as unique terrain and landforms, are necessary conditions for conducting test flights of industrial-grade drones,"" Zheng said.
""Sky Eye"" covers diverse landforms such as mountains, hills, forests, rivers, and lakes, which can simulate the working conditions of industrial drones in actual application scenarios to the greatest extent, he explained.
Zhou said, ""In the national-level flight-testing center for UAVs, you just need to provide notification one hour before takeoff, which greatly improves flight efficiency and helps achieve maximum flight capability.""
It is learned that Sichuan province has designated seven airspaces for coordinated management and eight low-altitude visual flight corridors. Nearly 1/3 of Chengdu's territory is within the scope of the Sichuan low-altitude reform pilot airspace, which is public and open for regular flights.
Up to now, Chengdu's UAVs have completed over 8 million flights, accumulating 600,000 hours of flight time. The efficiency of airspace resource utilization has been significantly improved in the city.
(Web editor: Chang Sha, Liang Jun)"
"Share new energy, say speakers",2024-06-27,http://en.people.cn/n3/2024/0627/c90000-20186318.html,"Home>>
		
Share new energy, say speakers
By Cheng Yu and Zhang Xiaomin (China Daily) 10:55, June 27, 2024

John Quelch, executive vice-chancellor of Duke Kunshan University, speaks at a forum on the development of new energy vehicles during the Summer Davos Forum in Dalian on Wednesday. (ZOU HONG/CHINA DAILY)
New energy development should be shared and the EU-China Comprehensive Agreement on Investment should be renegotiated for mutual benefit, said prominent industry experts and former top government officials at the ongoing 15th World Economic Forum Annual Meeting of the New Champions, also known as the Summer Davos Forum.
Their remarks come at a time when China, the world's second-largest economy, has been subjected to protectionist policies by its major trade partners, including the United States and the European Union, in the new energy sector.
Zeng Yuqun, founder of Contemporary Amperex Technology Co Ltd, the world's largest electric vehicle battery maker, said countries can benefit from new energy by sharing the industry chain.
He proposed what he called a sharing model. Companies can expand their production capacity intelligently, by installing it across the world — for example, 30 percent in Africa that boasts resources, 40 percent in China that has the most intense technology and investment efficiency, and the rest in the US or Europe, which have big markets.
""Through such a sharing model, all countries and regions would benefit and the geopolitical tensions like the tariffs would be left behind… Because, climate change and sustainability are so important for each one of them,"" he said.
Zeng said CATL has already taken some measures to diversify its overseas market share and is willing to share its technology with every country in the world, including those in the EU, South Korea, and the US.
The European Commission said earlier this month it would impose additional duties of up to 38.1 percent on imported Chinese electric vehicles from next month.
As the EU and China have agreed to negotiate, Wan Gang, former minister of science and technology, suggested that the EU should also consider renegotiating the EU-China Comprehensive Agreement on Investment with China, instead of going ahead with the proposed higher tariffs.
The EU-China Comprehensive Agreement on Investment was reached in December 2020 to facilitate trade and investment between European and Chinese companies. Under the agreement, EU firms can get better access to emerging sectors like new energy in China. However, the European Parliament voted to freeze the agreement's ratification in May 2021.
""It is necessary for the two sides to negotiate properly to move forward together toward economic globalization. Renegotiating the CAI could be an opportunity,"" said Wan, who is also the president of the China Association for Science and Technology.
The Chinese authorities said at the Summer Davos Forum on Tuesday that given the current bleak global economic growth scenario, countries that prioritize maximizing their own interests without considering the interests of others, or even backtrack by promoting decoupling and erecting barriers, will drag the world into a vicious cycle of competing for a diminishing pie.
Wan said there is a ""common consensus"" all over the world on developing NEVs, and such a trend is unstoppable. ""China will not slow down the development of NEVs just because of some twists and turns. China's auto market is already highly globalized.""
According to the China Association of Automobile Manufacturers, China exported 1.2 million NEVs in 2023, up nearly 78 percent.
Among such NEVs, around 30 percent are from Tesla's Shanghai factory, Wan noted, adding that a large number of the cars produced last year were from joint ventures of Chinese and foreign companies.
(Web editor: Tian Yi, Liang Jun)"
Carbon fiber subway car launched in China's Qingdao,2024-06-27,http://en.people.cn/n3/2024/0627/c90000-20186316.html,"Home>>
		
Carbon fiber subway car launched in China's Qingdao
 (Xinhua) 10:51, June 27, 2024

Visitors look around in a CETROVO 1.0 subway car in Qingdao, east China's Shandong Province, June 26, 2024. The CETROVO 1.0 subway car was launched in Qingdao on Wednesday. With a carbon fiber composite body and frame, it is lighter and more energy-efficient than the traditional subway train. (Xinhua/Li Ziheng)

A visitor takes photos of a CETROVO 1.0 subway car in Qingdao, east China's Shandong Province, June 26, 2024. The CETROVO 1.0 subway car was launched in Qingdao on Wednesday. With a carbon fiber composite body and frame, it is lighter and more energy-efficient than the traditional subway train. (Xinhua/Li Ziheng)

A CETROVO 1.0 subway car is on display in Qingdao, east China's Shandong Province, June 26, 2024. The CETROVO 1.0 subway car was launched in Qingdao on Wednesday. With a carbon fiber composite body and frame, it is lighter and more energy-efficient than the traditional subway train. (Xinhua/Li Ziheng)

A visitor takes a look inside the cockpit of a CETROVO 1.0 subway car in Qingdao, east China's Shandong Province, June 26, 2024. The CETROVO 1.0 subway car was launched in Qingdao on Wednesday. With a carbon fiber composite body and frame, it is lighter and more energy-efficient than the traditional subway train. (Xinhua/Li Ziheng)

A CETROVO 1.0 subway car is on display in Qingdao, east China's Shandong Province, June 26, 2024. The CETROVO 1.0 subway car was launched in Qingdao on Wednesday. With a carbon fiber composite body and frame, it is lighter and more energy-efficient than the traditional subway train. (Xinhua/Li Ziheng)

Visitors board a CETROVO 1.0 subway car in Qingdao, east China's Shandong Province, June 26, 2024. The CETROVO 1.0 subway car was launched in Qingdao on Wednesday. With a carbon fiber composite body and frame, it is lighter and more energy-efficient than the traditional subway train. (Xinhua/Li Ziheng)
(Web editor: Zhang Kaiwei, Liang Jun)"
China has more than 3.8 mln 5G base stations,2024-06-27,http://en.people.cn/n3/2024/0627/c90000-20186302.html,"Home>>
		
China has more than 3.8 mln 5G base stations
 (Xinhua) 10:25, June 27, 2024
SHANGHAI, June 26 (Xinhua) -- There were more than 3.8 million 5G base stations in China by the end of May 2024, the latest data from the Ministry of Industry and Information Technology (MIIT) has shown.
Zhao Zhiguo, the ministry's chief engineer, announced the number at the Mobile World Congress (MWC), which opened on Wednesday in Shanghai. China's 5G base stations account for 60 percent of the global total, Zhao added.
In China, more than half of all mobile phone users are 5G users, Zhao told MWC Shanghai.
GSMA, an international operator association, has forecast that China's number of 5G connections will hit 1.6 billion by the end of 2030 -- nearly a third of the global total.
GSMA CEO John Hoffman said that China is at the forefront of the world in the field of mobile communication and has undertaken significant innovative exploration.
China has provided experience in 5G+ vertical industries, such as intelligent manufacturing, transportation and medical treatment, according to the CEO.
(Web editor: Zhang Kaiwei, Liang Jun)"
