Title,Date,URL,Article
Cerbong photovoltaic power station in Xizang highest altitude in the world,2024-01-17,http://en.people.cn/n3/2024/0117/c90000-20123138.html,"Home>>
		
Cerbong photovoltaic power station in Xizang highest altitude in the world
 (Xinhua) 10:26, January 17, 2024

Staff members measure equipment temperature at Cerbong photovoltaic power station in Shannan City, southwest China's Xizang Autonomous Region, Jan. 15, 2024. Located in Nedong district of Shannan City on the Qinghai-Tibet Plateau, Cerbong photovoltaic power station is currently the highest-altitude of its kind in the world. The project started to upload electricity to the power grid on Dec. 30, 2023. (Xinhua/Tenzing Nima Qadhup)

An aerial drone photo taken on Jan. 15, 2024 shows part of Cerbong photovoltaic power station in Shannan City, southwest China's Xizang Autonomous Region. Located in Nedong district of Shannan City on the Qinghai-Tibet Plateau, Cerbong photovoltaic power station is currently the highest-altitude of its kind in the world. The project started to upload electricity to the power grid on Dec. 30, 2023. (Xinhua/Tenzing Nima Qadhup)

An aerial drone photo taken on Jan. 15, 2024 shows part of Cerbong photovoltaic power station in Shannan City, southwest China's Xizang Autonomous Region. Located in Nedong district of Shannan City on the Qinghai-Tibet Plateau, Cerbong photovoltaic power station is currently the highest-altitude of its kind in the world. The project started to upload electricity to the power grid on Dec. 30, 2023. (Xinhua/Tenzing Nima Qadhup)

An aerial drone photo taken on Jan. 15, 2024 shows Cerbong photovoltaic power station in Shannan City, southwest China's Xizang Autonomous Region. Located in Nedong district of Shannan City on the Qinghai-Tibet Plateau, Cerbong photovoltaic power station is currently the highest-altitude of its kind in the world. The project started to upload electricity to the power grid on Dec. 30, 2023. (Xinhua/Tenzing Nima Qadhup)
(Web editor: Zhang Kaiwei, Liang Jun)"
Chinese university tackles rotor failure in drones with algorithm,2024-01-17,http://en.people.cn/n3/2024/0117/c90000-20123127.html,"Home>>
		
Chinese university tackles rotor failure in drones with algorithm
 (Xinhua) 10:13, January 17, 2024
BEIJING, Jan. 16 (Xinhua) -- For a drone with four propellers, also known as a quadcopter, the failure of one motor is a big problem. With only three rotors working, the drone loses stability and inevitably crashes unless an emergency control strategy sets in.
Researchers at Beihang University, specializing in aeronautical and astronautical research, have now found a solution to this problem: They designed an algorithm to stabilize the drone and keep it flying autonomously after one, two or even three rotors suddenly give out.
""When one rotor fails, the drone begins to spin on itself like a gyro,"" said lead researcher Quan Quan, a professor at the university.
This high-speed rotational motion will cause controllers to fail. Once it starts spinning, the drone can no longer estimate its position in the sky and eventually crashes.
In this new study, the problem was ingeniously tackled by Quan's team, who eschewed the conventional approach of controller switching and instead employed a sophisticated technique known as ""uniform passive fault-tolerant control.""
The algorithm enables the onboard computer to control the drone as it flies and spins, even if three propellers fail.
""The algorithm we have developed enables a functional propeller to generate the entire lift of the drone after it starts spinning -- it's akin to engaging in a game of table tennis where an adept player possesses the ability to serve, dash across to the opposing side, and skillfully catch the ball, thus seamlessly completing the game single-handedly,"" Quan explained to Xinhua.
The research findings appeared in the international journal IEEE Transactions on Robotics. It also featured a video showcasing the successful execution of outdoor experiments. During these experiments, the quadcopter demonstrated its ability to maintain safe flight even when faced with one, two or three rotor failures.
Ke Chenxu, a primary participant in the research and a Ph.D. student at the university, said that the method can be applied to multi-rotor drones with six or eight rotors.
According to the researchers, the study holds massive significance, as quadcopters are increasingly ubiquitous, spanning from fire rescue operations to package delivery services. They believe this fault-tolerant control method has the potential to enhance quadrotor flight safety across all domains.
(Web editor: Zhang Kaiwei, Liang Jun)"
3D printing enhancing the lives of Chinese people,2024-01-16,http://en.people.cn/n3/2024/0116/c90000-20122529.html,"Home>>
		
3D printing enhancing the lives of Chinese people
 (People's Daily Online) 10:35, January 16, 2024
3D printing is a digital manufacturing process that creates three-dimensional objects by layering materials. Today, 3D printing is beginning to become more and more relevant to the lives of the Chinese people. It has become a valuable tool in many fields, including medicine, construction, aerospace, industrial production, education, and cultural heritage conservation.
People's Daily Overseas Edition has focused on three areas close to daily life to show just how impactful 3D printing has become: building homes, medical treatment, and DIY crafts.
Building blocks: 3D printed modular homes are becoming an internet sensation
Four months ago, the 56-year-old Zhang Guolie would never have imagined that his home would become an internet sensation.
Located in Songzhuang, a village in Gucheng county, north China’s Hebei Province, Zhang’s 400 square-meter farmhouse has become a viral photo spot. The building was constructed with 3D printing technology and was assembled like building blocks. After the 3D-printed wall modules were transported to the construction site, the installation of the main structure was finished in just seven days.

Photo shows a 3D-printed residential building in Gucheng county, northern China's Hebei Province. (People's Daily Overseas Edition/Kang Pu)
The structure was jointly completed by the intelligent construction team of the College of Civil Engineering and Architecture (CCEA) of Zhejiang University and three companies.
""The entire building structure, including the houses, courtyard walls, columns, as well as decorations like flower beds, floor tiles, rockery, and sculptures, were 3D printed from concrete,"" said Sun Xiaoyan, an associate professor at the CCEA.
Sun added that 3D printers built up concrete materials layer by layer to form wall modules.

Photo shows 3D-printed sculptures in Gucheng county, northern China's Hebei Province. (People's Daily Overseas Edition/Kang Pu)
""From the initial design stage, we gave full consideration to functions like heat insulation and sound insulation, as well as requirements for earthquake and disaster resistance,"" said Professor Wang Hailong, who is also the director of the Institute of Intelligent Construction and Engineering Management at Zhejiang University.
“We also used low-carbon concrete made from solid waste, making it even more environmentally friendly,” Wang added.
According to Wang, the team has been dedicated to research on digital construction technology since 2013. So far, they have obtained over 30 domestic and foreign invention patents on 3D printing materials, equipment, structure, and construction methods, and their equipment and technologies have been exported abroad.
“The construction cost of the courtyard is about 300,000 yuan (about $42,238.7), which is close to that of a common brick-concrete house in rural areas,” said Zhang Yan'an, deputy head of the bureau of agriculture and rural affairs of Gucheng county.
“As rural areas often face a labor shortage in terms of building houses, 3D printing provides new opportunities for the construction of a beautiful countryside,” Zhang added.
Printing bones: 3D printing revolutionizing medicine
In a room at the 3D Printing Consultation Center of the Shanghai Ninth People's Hospital, affiliated with Shanghai Jiao Tong University School of Medicine, various 3D-printed models of human bones and joints are displayed on shelves.

Hao Yongqiang, a chief physician at the Department of Orthopedics of the Shanghai Ninth People's Hospital, affiliated with Shanghai Jiao Tong University School of Medicine, showcases a 3D-printed personalized pelvic prosthesis he made. (Photo courtesy of the interviewee)
“The use of models for surgical design is the first level medical application of 3D printing. With this model, the size of the tumor, its location, and its relationship with surrounding organs, blood vessels, nerves, and so on are clearly visible, which not only reduces surgery time but also helps young doctors grow faster,” said Hao Yongqiang, a chief physician at the hospital's Department of Orthopedics.
The application of 3D printing has enabled precise treatment in orthopedic surgery, while 3D bio-printed active tissues or organs represent the highest level of 3D printing for medical applications.
Two years ago, a 16-year-old female patient was diagnosed as suffering from a tumor in the proximal left tibia. Hao used 3D bio-printed personalized active bone scaffolds to repair her bone defects, the first use of this technology pioneered by Chinese scientists. As a result, only a month or so later the patient was back in school moving freely, even participating in physical education classes.

Hao Yongqiang (1st R), a chief physician at the Department of Orthopedics of the Shanghai Ninth People's Hospital, affiliated with Shanghai Jiao Tong University School of Medicine, discusses the design plan for a 3D-printed personalized pelvic prosthesis with engineers of his team. (Photo courtesy of the interviewee)
With 35 years of medical experience, Hao has helped countless patients benefit from 3D printing technology.
Hao serves as director of the Medical 3D Printing Innovation Research Center of Shanghai Jiao Tong University School of Medicine, which was established in 2016. So far, nearly 100 medical 3D printing sub-centers have been established in 28 provinces across China.
DIY ceramics: How 3D printing is improving creativity
In ancient times, the design and creation of porcelain pieces was a multiple month process reserved only for experts. Today, people at home with the right materials can produce ceramics in 15 minutes.
This is thanks to Liu Wenqiang, founder of Jinan ChenKun Intelligent Technology Co., Ltd. The company, located in east China's Shandong Province, has developed a series of ceramic 3D printers suitable for various uses.
""We have products suitable for ordinary consumers as well as professionals and companies,"" said Liu.

Photo shows a ceramic 3D printer developed by Jinan ChenKun Intelligent Technology Co., Ltd. and 3D-printed ceramics. (Photo courtesy of the interviewee)
""Ceramic 3D printers greatly reduce the cost of artistic creation and artistic experience,"" Liu added.
He stated that 3D printing can help users overcome the limits of traditional handmade ceramic techniques to create more complex and diversified shapes.
Jill Taylor, a 60-plus-year-old American, is one of the people who has enjoyed the freedom of creativity provided by Liu’s 3D printers. An avid pottery lover, Taylor found that her old age made it difficult for her hands to create the pieces her mind envisioned. With the use of the company’s products, she was able to print the intricate pieces needed to finish her works, which she proudly shared on social media.

Ceramics enthusiasts experience a ceramic 3D printer developed by Jinan ChenKun Intelligent Technology Co., Ltd. at a ceramics course offered by overseas craftsmen. (Photo courtesy of the interviewee)
In addition to ceramics, 3D printing has been applied in more and more areas of the cultural and creative field, including figurines, ship models, architectural models, statues, and toys.
According to reliable data, more than 1.35 million units of consumer 3D printers were sold in China in 2022, a 14.4-fold increase over 2017.
""Most of our users are from overseas,"" Liu said, “I hope that the company's products can enter more families and allow people to enjoy the fun of DIY more conveniently.”
(Web editor: Hongyu, Liang Jun)"
"China's superconducting quantum computer completes over 30,000 computing tasks",2024-01-16,http://en.people.cn/n3/2024/0116/c90000-20122460.html,"Home>>
		
China's superconducting quantum computer completes over 30,000 computing tasks
 (Xinhua) 09:36, January 16, 2024
HEFEI, Jan. 15 (Xinhua) -- Origin Wukong, China's independently developed third-generation superconducting quantum computer, has completed 33,871 quantum computing tasks for global users since it became operational on Jan. 6, local authorities said.
As of 10 a.m. Monday, the number of remote access to the computer from more than 60 countries around the world exceeded 350,000 times. Among them, the number of remote access by overseas users from the United States ranked first, according to the Anhui Quantum Computing Engineering Research Center.
The Origin Wukong went into operation at the Origin Quantum Computing Technology (Hefei) Co., Ltd. in east China's Anhui Province.
The quantum computer is powered by Wukong, a 72-qubit indigenous superconducting quantum chip. It is China's latest and most advanced programmable and deliverable superconducting quantum computer.
The name of this high-tech computer was inspired by Sun Wukong, a mythical Chinese figure with the ability to transform into 72 different forms, thereby, symbolizing the computer's powerful and versatile capabilities.
(Web editor: Zhang Kaiwei, Liang Jun)"
Space-exposed potato seeds enter experimental planting stage in N China,2024-01-16,http://en.people.cn/n3/2024/0116/c90000-20122401.html,"Home>>
		
Space-exposed potato seeds enter experimental planting stage in N China
 (Xinhua) 09:03, January 16, 2024

A staff member records information of potato seeds at the technology innovation center of Xisen Potato Industry Co., Ltd. in Shangdu County, north China's Inner Mongolia Autonomous Region, Jan. 8, 2024. (Xinhua)
HOHHOT, Jan. 15 (Xinhua) -- Chinese researchers have started breeding experiments on 66,500 potato seeds that were taken into space aboard the Shenzhou-16 crewed spaceship and stayed for over 180 days.
After the seed germination, cultivation and transplantation, superior seed varieties will be selected and further evaluated, said Zhang Linhai, director of the technology innovation center of Xisen Potato Industry Co., Ltd., which is in charge of the task.
Space breeding refers to exposing seeds or strains to cosmic radiation and microgravity in space to mutate their genes, so as to create new species or varieties with greater performances like shorter growth period, higher yield and better resistance to diseases.
Researchers from the center in Shangdu County in north China's Inner Mongolia Autonomous Region plan to breed potato varieties with salt-alkali tolerance and higher yields through experiments that use advanced gene-editing technology to assist traditional genetic breeding.
This approach has the potential to reduce the breeding cycle from over a decade to just a few years, Zhang said.
It is the second time Xisen Potato Industry Co., Ltd. has sent seeds into space. In June 2022, 20,000 potato seeds selected by the company were sent to China's space station via Shenzhou-14, returning to earth after 182 days.
It was in 1987 that China sent its first crop seeds including rice and pepper into space, marking the start of the country's space breeding journey. Over the past thirty-odd years, it has conducted over 30 such space experiments involving plant seeds, seedlings and strains, resulting in the cultivation of almost 1,000 new varieties.
(Web editor: Zhang Kaiwei, Liang Jun)"
China prepares to launch Tianzhou-7 cargo spacecraft,2024-01-16,http://en.people.cn/n3/2024/0115/c90000-20121994.html,"Home>>
		
China prepares to launch Tianzhou-7 cargo spacecraft
 (Xinhua) 08:14, January 16, 2024

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Hu Xujie/Xinhua)
WENCHANG, Hainan, Jan. 15 (Xinhua) -- The combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket was vertically transferred to the launching area on Monday.
The cargo spacecraft will be launched in the near future at an appropriate time, according to the China Manned Space Agency.
The facilities and equipment at the Wenchang Spacecraft Launch Site in China's southern island province of Hainan are all in good condition, and various pre-launch function checks and joint tests will be carried out as planned, the agency said in a statement.

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Huang Guochang/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Huang Guochang/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Huang Guochang/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Hu Xujie/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Hu Xujie/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Huang Guochang/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Hu Xujie/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Hu Xujie/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Huang Guochang/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Hu Xujie/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Huang Guochang/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Huang Guochang/Xinhua)

This photo taken on Jan. 15, 2024 shows the combination of the Tianzhou-7 cargo spacecraft and a Long March-7 Y8 carrier rocket being transferred at Wenchang Spacecraft Launch Site in south China's Hainan Province. (Photo by Hu Xujie/Xinhua)
(Web editor: Zhang Kaiwei, Liang Jun)"
Baidu strongly denies rumor of link between its AI tool and China’s military research,2024-01-16,http://en.people.cn/n3/2024/0116/c90000-20122257.html,"Home>>
		
Baidu strongly denies rumor of link between its AI tool and China’s military research
 (Global Times) 08:02, January 16, 2024
China's tech giant Baidu on Monday strongly denied allegations of ties between its generative artificial intelligence (AI) product and China's military research after some media outlets claimed the company's ChatGPT-like ERNIE Bot was engaged in the training of the AI system of the People's Liberation Army (PLA) of China, leading to Baidu's shares plunging by around 10 percent.
The South China Morning Post reported on Friday that a university affiliated with the PLA Strategic Support Force was teaching its experimental AI system more about facing unpredictable human enemies by testing the AI system with the help of Baidu's large language model ERNIE Bot.
""Baidu has not engaged in any business collaboration or provided any tailored service to authors of the academic paper or any institutions with which they are affiliated,"" Baidu told the Global Times on Monday, emphasizing that ERNIE Bot is available to and can be used by the general public.
The basis of the report is a research paper published in the Chinese academic journal Command Control &Simulation in December 2023 by researchers from the PLA's Information Engineering University, where researchers used the US military invasion of Libya in 2011 as an example. They input the forces and weapons deployment of both sides of the conflict, as well as the desired targets in order for ERNIE Bot, which debuted in 2023, to predict the US army's combat strategy.
Baidu said that the academic paper mentioned several large language models such as GPT3.5, GPT-3.5-turbo, GPT4, HTML-T5, and Baidu's ERNIE Bot and described how the authors received responses from them, emphasizing that the functions used by the authors are available to any user interacting with generative AI tools.
""The South China Morning Post, the first media outlet that reported on this academic paper, has clarified and corrected its original media report,"" said the Chinese internet giant in a statement on Monday, vowing that the company will operate its AI related products and businesses in compliance with applicable laws and regulations and best corporate practices.
Earlier on Saturday, Baidu said, ""We have no knowledge of the research project, and if our large language model was used, it would have been the version that is publicly available online"".
Some media reported that the speculative link raised concerns that the US may consider imposing sanctions on Chinese firms as part of efforts to contain its geopolitical rival. Analysts criticized the unfounded claim, saying it has sparked baseless and unfounded suspicions, causing harm to Chinese companies.
""Some Western media always tend to spread the theory of so-called threat posed by China. Why don't they talk about the threats caused by ChatGPT developed by the US?"" Song Zhongping, a TV commentator, told the Global Times on Monday.
(Web editor: Tian Yi, Liang Jun)"
Sugar in brain may increase antifungal drug tolerance: study,2024-01-15,http://en.people.cn/n3/2024/0115/c90000-20122048.html,"Home>>
		
Sugar in brain may increase antifungal drug tolerance: study
 (Xinhua) 15:02, January 15, 2024
BEIJING, Jan. 15 (Xinhua) -- Chinese researchers have recently revealed that glucose in the brain may elicit antifungal tolerance in a certain fungus, contributing to the treatment of fungal meningitis.
Cryptococcus neoformans, a fungus that infects the human brain, is the leading cause of fungal meningitis and leads to around 180,000 deaths per year. Currently, the only fungicidal drug available to treat it is amphotericin B.
Despite amphotericin B's excellence in vitro bactericidal activity against C. neoformans, there is high incidence of treatment failure and recurrent infections in cryptococcal meningitis with the cause still unknown.
To address this challenge, researchers at the Institute of Microbiology under the Chinese Academy of Sciences conducted a high-throughput screen, and validated brain tissues from mice and human cerebrospinal fluid, to explore the effect of hundreds of metabolites on the interactions between C. neoformans and amphotericin B.
They identified that glucose in the brain elicits antifungal tolerance through the C. neoformans protein, Mig1, which is a regulator of glucose repression.
The researchers found that in mice, Mig1 inhibits the synthesis of ergosterol, a component of fungal cell membranes, which is the target of amphotericin B, and promotes the production of inositolphosphorylceramide, another component of fungal cell membranes, which competes with amphotericin B for ergosterol, limiting the drug's effectiveness.
The researchers then discovered that using an inhibitor of inositolphosphorylceramide together with amphotericin B improves treatment efficacy against cryptococcal meningitis in mice.
The study has been published in the journal of Nature Microbiology.
(Web editor: Zhang Kaiwei, Liang Jun)"
Astronomers reveal formation process of primitive star clusters,2024-01-15,http://en.people.cn/n3/2024/0115/c90000-20122041.html,"Home>>
		
Astronomers reveal formation process of primitive star clusters
 (Xinhua) 14:54, January 15, 2024
BEIJING, Jan. 15 (Xinhua) -- An international team of astronomers has unveiled the findings of a study on the formation process of high-mass protostellar clusters, where stars like the sun originate.
It is known that the distant luminosity observed through telescopes comes mainly from a small number of high-mass stars, weighing at least eight times as much as the sun and born in massive protostellar clusters, or primitive star clusters. However, little research on how such clusters originally formed has been conducted.
To find the answer, a team led by researchers at Peking University used several large radio telescopes from home and abroad to undertake high-definition observations of protostellar clusters.
For example, they used the Atacama Large Millimeter/submillimeter Array (ALMA), an international astronomical facility, to observe 11 massive and luminous clusters in the Milky Way.
Following years of study, they have finally revealed the mystery of the complete and dynamic evolution process of such high-mass clusters, in collaboration with researchers from more than 20 universities and research institutions, such as the Chinese Academy of Sciences, the University of Chile, and the Harvard &Smithsonian Center for Astrophysics in the United States.
Numerous stars are generally thought to be formed in molecular clouds, a kind of condensation of cool and dense gas in galaxies, according to their research results published in the Astrophysical Journal and the Monthly Notices of the Royal Astronomical Society.
""We dynamically observed that dense cores in molecular clouds collapse and contract under gravity, eventually forming primitive stars, known as protostars,"" said Xu Fengwei, first author of the paper at Peking University.
A large number of protostars with gravitational interaction then form clusters, which grow closer and tighter under the continuous collapse and contraction of molecular clouds, he said.
In the 11 clusters the team observed using ALMA, they identified 248 dense cores, including 106 candidates showing protostellar signatures.
The giant molecular clouds continue to convey their gas inwards as they evolve under gravitational contraction, while more gas feeds the cloud center's high-density cores, which then grow faster. ""This may explain the known fact that high-mass stars generally form in the center of stellar clusters,"" Xu explained.
However, only small parts of the molecular clouds are converted into stars, and the remainder either exist in the form of diffuse gas or return to interstellar mediums.
Wang Ke, an astrophysics researcher at Peking University, said that instead of just observing mature star clusters, astronomers are now able to study the evolution of early clusters with improved radio telescope technology, and deepen the understanding of their formation.
(Web editor: Zhang Kaiwei, Liang Jun)"
Chinese scientists make progress on continuum robot obstacle avoidance,2024-01-15,http://en.people.cn/n3/2024/0115/c90000-20121974.html,"Home>>
		
Chinese scientists make progress on continuum robot obstacle avoidance
 (Xinhua) 11:27, January 15, 2024
SHENYANG, Jan. 14 (Xinhua) -- Chinese scientists have made progress in their research on the active obstacle avoidance of continuum robots, a development that has the potential to elevate the intelligence of robot-assisted surgeries.
The research was conducted by a team led by Liu Hao, a researcher at the Shenyang Institute of Automation under the Chinese Academy of Sciences, in collaboration with Zhang Zhongtao's team at the Beijing Friendship Hospital, which is affiliated with the Capital Medical University.
The findings have been published online in the International Journal of Robotics Research.
When operating in complex environments in the cavities of the human body, continuum robots can effectively avoid collisions with human tissue or between multiple robots, which is conducive to ensuring the safety and quality of a surgery.
However, due to the flexible structure of continuum robots and the irregularity of these environments, expressing this spatial and morphological relationship and achieving active, safe interaction pose challenges to enhancing the robots' capabilities in active obstacle avoidance.
To address the issue, the researchers proposed a framework for the control of active obstacle avoidance, including a concise expression of the geometric model of continuum robots and a method to detect collision between a robot and an obstacle of any shape.
The framework is an effective and feasible approach for continuum robots to conduct safe surgeries, and has the potential to promote the level of intelligence in robot-assisted surgeries, according to the researchers.
(Web editor: Zhang Kaiwei, Liang Jun)"
