Title,Date,URL,Article
China reports first successful transplantation of multi-gene-edited pig kidney into a human,2024-04-09,http://en.people.cn/n3/2024/0409/c90000-20154525.html,"Home>>
		
China reports first successful transplantation of multi-gene-edited pig kidney into a human
 (Global Times) 08:47, April 09, 2024

Photo: Xinhua
Doctors from a Xi'an hospital performed xenotransplantation surgery on March 25, in which the kidney of a multi-gene-edited pig was transplanted into a brain-dead human. The kidney is still functioning well 13 days later, Beijing-based Science and Technology Daily reported on Monday.
Qin Weijun, head of urology at Xijing Hospital of the Air Force Medical University in Xi'an, Northwest China's Shaanxi Province, told the newspaper that his surgical team transplanted the gene-edited pig kidney into the brain-dead recipient's body.
As of Sunday, the transplanted kidney had been functioning for 13 days, and was working well in the recipient's body, producing urine normally, Qin said.
According to Science and Technology Daily, this is another milestone breakthrough in the field of xenotransplantation for Qin's hospital, after it made the world's first xenogenetic liver transplantation from a multi-gene-edited pig into a brain-dead recipient.
The surgical plan was created and approved by various academic and ethics committees, and carried out strictly in accordance with relevant national regulations. The family of the patient gave consent for the research to contribute to medical advancement, according to media reports.
With the advancement of gene editing technology, pigs as donors have gradually emerged as one of the preferred candidates for human xenotransplantation due to their organ tissue structure, physiological function, and size being akin to human organs, coupled with their distant relation to humans, which can help evade rejection responses.
Editing genes of pig cells is a relatively mature technology, and pigs have strong reproductive capabilities and are easy to raise on a large scale. These factors make pigs the best choice for xenotransplantation donors under current technological conditions, Qin explained.
In recent years, with the in-depth development of gene editing technology and immunology, xenotransplantation research has dramatically progressed, and it may become an effective way to solve the organ shortage, Qin said.
Scientists said that the research represents a critical step toward the forefront of xenotransplantation in China, which will pave the way for clinical research and clinical application of xenotransplantation. It will also likely provide new options for patients with end-stage renal disease in the future.
(Web editor: Tian Yi, Liang Jun)"
China's 1st domestically made polar icebreaker Xuelong 2 visits HKSAR,2024-04-09,http://en.people.cn/n3/2024/0409/c90000-20154468.html,"Home>>
		
China's 1st domestically made polar icebreaker Xuelong 2 visits HKSAR
 (Xinhua) 08:19, April 09, 2024

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)
HONG KONG, April 8 (Xinhua) -- China's first domestically made icebreaker Xuelong 2 on Monday arrived in the country's Hong Kong Special Administrative Region (HKSAR) for a five-day visit.
Xuelong 2, which came to Hong Kong for the very first time, entered the Ocean Terminal in Tsim Sha Tsui on Monday morning after completing their latest Antarctic expedition.
Speaking at a welcoming ceremony, John Lee, chief executive of the HKSAR, said that Xuelong 2 is China's first domestically built polar icebreaker for polar expedition, possessing a number of key technologies and innovations.
Lee said that the first stop of Xuelong 2's return voyage is Hong Kong where the country's Antarctic expedition team will share with the public their work and scientific research results, fully demonstrating the central government's care for Hong Kong.
Sun Shuxian, deputy minister of the Ministry of Natural Resources, said that in October 2004 when China's 21st Antarctic expedition was going to begin, the country's polar research vessel Xuelong visited Hong Kong and received a warm welcome.
After 20 years, Xuelong 2 will push ahead with the exchanges and cooperation between scientific research institutions in mainland and Hong Kong in the field of polar research, Sun said.
Zhang Beichen, chief scientist of China's 40th Antarctic expedition and the team leader, said that Xuelong, Xuelong 2 and cargo ship Tianhui set off from Shanghai on Nov. 1, 2023 and successfully completed various expedition tasks that lasted 161 days with a total of more than 81,000 nautical miles.
The organizing committee of Xuelong 2's visit hoped that the visit will promote Hong Kong people's understanding of the country's polar expedition, especially young people's interest and enthusiasm for polar scientific research.
The icebreaker will be open for public visits from Tuesday to Friday. During their stay in Hong Kong, the Antarctic expedition team will hold a two-day international conference on climate change at the Chinese University of Hong Kong. Xuelong 2's scientists will meet with about 200 students at the Hong Kong Science Museum where the ""Polar Research and Climate Change"" exhibition was held.
Xuelong 2 is China's fourth polar research vessel, following Xiangyanghong 10, Jidi, and Xuelong. It measures 122.5 meters in length, with a displacement of nearly 14,000 tons, a total installed power of 23.2 megawatts, and a capacity of 101 members.

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)
(Web editor: Zhang Kaiwei, Liang Jun)"
Chinese researchers unravel high-yielding mechanism of cultivated tomatoes,2024-04-08,http://en.people.cn/n3/2024/0408/c90000-20154362.html,"Home>>
		
Chinese researchers unravel high-yielding mechanism of cultivated tomatoes
 (Xinhua) 16:00, April 08, 2024
FUZHOU, April 8 (Xinhua) -- Chinese researchers have recently discovered the formation mechanism behind self-pollination in cultivated tomatoes, providing valuable insights for increasing tomato yield.
Researchers from the Fujian Agriculture and Forestry University have found that tomatoes can alter the structure of floral organs by regulating the development of trichomes in themselves, thus adopting a self-pollination method to enhance their fruiting rates.
Domesticated tomatoes achieve this anatomically by forming a cone around the male anthers, which ensures that pollen can easily reach the stigma. The anther cone is held together by a dense network of hairs called zipper trichomes.
Researchers identified a set of homeodomain-leucine zipper (HD-ZIP) genes that regulate the formation of these trichomes. Simultaneously, these genes regulate the length of the female style, allowing coordinated development of a self-pollinating reproductive structure.
In agriculture, self-pollination in plants leads to higher fruiting rates and ensures the inheritance of excellent traits, making it one of the key objectives in crop modification for humanity, said Wu Minliang, a researcher of the study.
The research findings was published in the journal Science.
(Web editor: Zhang Kaiwei, Zhong Wenxing)"
Chinese scientists develop new chipless fiber for human-machine interaction,2024-04-08,http://en.people.cn/n3/2024/0408/c90000-20154336.html,"Home>>
		
Chinese scientists develop new chipless fiber for human-machine interaction
 (Global Times) 15:25, April 08, 2024

Photo: Wechat account of Xinhua
A research group from Donghua University in Shanghai has developed a new type of smart fiber that can achieve human-machine interaction functions such as luminous display and touch control without relying on chips and batteries.
The research was published in the Science journal on Friday, and is regarded as offering new possibilities for changing the interaction mode between humans and the environment.
The magazine noted that working electronic components into fabrics is challenging because they usually require rigid batteries or chips, but the author of the research showed the potential for wireless digital interactions with a number of simple examples.
The research proposes using the human body as a conduit for energy interaction. This principle promotes a new energy interaction mechanism known as ""human body coupling."" With specific functional materials added, the fiber achieves functions like touch control, luminous display on fabric, and wireless command transmission.
The group has been focusing on the field of light-emitting fiber materials for about five years. ""In one experiment, we accidentally discovered that fibers emit light in a radio field. Based on this, we proposed a new type of smart fiber with a 'non-von Neumann architecture,' integrating functions such as energy harvesting, information sensing, and transmission into a single fiber,"" said Hou Chengyi, a researcher from the Advanced Functional Materials Research Group at Donghua University.
The new type of fiber also offers comfort and stability. ""Through testing, we found it skin-friendly. We've tested its stability and practicality for two years, and the results have been relatively stable,"" Hou told the Global Times.
In the future, the group aims to produce clothes with the smart fiber that are as comfortable to wear and as intelligent as smartphones. However, there are still obstacles to overcome before the products can be sold, such as signal interference and the durability and stability of the fiber.
(Web editor: Tian Yi, Zhong Wenxing)"
China's first homegrown polar icebreaker Xuelong 2 arrives in Hong Kong,2024-04-08,http://en.people.cn/n3/2024/0408/c90000-20154271.html,"Home>>
		
China's first homegrown polar icebreaker Xuelong 2 arrives in Hong Kong
 (Xinhua) 14:19, April 08, 2024

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)

China's polar icebreaker Xuelong 2, or Snow Dragon 2, enters the Ocean Terminal in Tsim Sha Tsui, Hong Kong, south China, April 8, 2024. China's first domestically made polar icebreaker Xuelong 2, or Snow Dragon 2, arrived in Hong Kong for the very first time on Monday for a five-day visit. (Xinhua/Lui Siu Wai)
(Web editor: Zhang Kaiwei, Zhong Wenxing)"
Plateau germplasm resources bank in China's Qinghai passes acceptance review,2024-04-08,http://en.people.cn/n3/2024/0408/c90000-20154118.html,"Home>>
		
Plateau germplasm resources bank in China's Qinghai passes acceptance review
 (Xinhua) 09:15, April 08, 2024
XINING, April 7 (Xinhua) -- The Qinghai-Xizang Plateau germplasm resources bank in northwest China's Qinghai Province has passed its acceptance review, the provincial department of science and technology has announced.
The germplasm resources bank, led by the Northwest Institute of Plateau Biology under the Chinese Academy of Sciences, will provide platforms for sample management, omics sequencing, data analysis and information sharing.
The project has built automatic ultra-low temperature storage, living plant and animal storage, fish storage, medicinal material components and compounds storage and microorganism storage. It has preserved more than 50,000 germplasm resources, effectively improving the preservation capacity of biological germplasm resources on the Qinghai-Xizang Plateau.
Yang Qi'en, deputy head of the institute, said that since its inception, the bank has completed reference genome analysis of 19 representative species in the Sanjiangyuan area, including snow leopards and brown bears, and successfully analyzed the evolutionary history and population dynamics of five animal groups, including snow leopards and schizothorus fish, and built a plateau animal genome database.
The bank contains more than 10 TB of animal genome data, and will promote the development, protection and application of plateau wildlife resources, Yang added.
The Sanjiangyuan area holds the origins of three mighty rivers -- the Yangtze, Yellow and Lancang. It is one of the regions on the world with the most concentrated biodiversity at high altitude, and it is also an important ecological security barrier and biodiversity treasure house on the Qinghai-Xizang Plateau.
(Web editor: Zhang Kaiwei, Liang Jun)"
China's FAST opens global application channel for free observation projects in 2024,2024-04-07,http://en.people.cn/n3/2024/0407/c90000-20153836.html,"Home>>
		
China's FAST opens global application channel for free observation projects in 2024
 (Global Times) 14:10, April 07, 2024

This aerial photo taken on June 22, 2023 shows China's Five-hundred-meter Aperture Spherical Radio Telescope (FAST) under maintenance in southwest China's Guizhou Province. China's FAST telescope identified a binary pulsar with an orbital period of 53.3 minutes, the shortest known period for a pulsar binary system.The research, mainly conducted by a team led by scientists from the National Astronomical Observatories of the Chinese Academy of Sciences (NAOC), was published in the journal Nature Wednesday. (Xinhua/Ou Dongqu)
China's Five-hundred-meter Aperture Spherical Radio Telescope (FAST), the world's largest single-dish and most sensitive radio telescope, has announced that the application channel for free observation projects for the 2024 observation season will open to the world from Saturday.
FAST, or the ""China Sky Eye,"" is currently accepting applications for the observation season which runs from August 2024 to July 2025, with the deadline for submissions set for May 15, 2024, at 12am Beijing time, according to multiple Chinese media reports.
According to Sun Chun, a measurement and control engineer at FAST, scientists from around the globe can apply for their observation projects for the 2024 season through this channel, state-owned broadcaster CCTV reported on Friday.
FAST has received applications from 15 foreign countries and approved a total of nearly 900 hours of observation access for foreign research teams since March 31, 2021, according to the Xinhua News Agency.
The 15 countries include Germany, Italy and France, and the applications mainly involve fast radio burst observations, pulsar observations, and neutral hydrogen surveys, Sun said.
Currently, FAST is carrying out observation tasks related to pulsar search, pulsar timing, neutral hydrogen surveys, and fast radio bursts. With its ultra-high sensitivity, as of the beginning of this year, FAST has monitored over 890 pulsars, more than three times the total number monitored by similar telescopes abroad during the same period.
FAST, which officially began operations in January 2020, has already completed its fourth scientific observation season. It is known that since its operation, FAST has observed celestial phenomena for no less than 5,000 hours each year.
Located in a deep and round karst depression in Southwest China's Guizhou Province, FAST officially opened to international scientists on March 31, 2021. With the accumulation of observation time, FAST's various scientific achievements have become public, and the telescope has now entered a stage of producing multiple results.
(Web editor: Tian Yi, Liang Jun)"
China's homegrown aircraft safeguarding green mountains,2024-04-07,http://en.people.cn/n3/2024/0407/c90000-20153814.html,"Home>>
		
China's homegrown aircraft safeguarding green mountains
By Hu Tao (Xinhua) 13:33, April 07, 2024
BEIJING, April 7 (Xinhua) -- In a remarkable display of innovation and dedication, China's domestically-developed aircraft are taking to the skies to protect the country's lush green mountains.
Multiple models of newly-developed large unmanned aerial vehicles (UAVs) and fixed-wing aircraft are showing their unique capabilities in ecological conservation, such as putting out forest fires and alleviating spring drought, according to the Aviation Industry Corporation of China (AVIC), the country's leading aircraft manufacturer.
The mountainous region of Yajiang County in southwest China's Sichuan Province faced a challenging spring when a devastating forest fire erupted in mid-March. However, relief came swiftly as multiple specialized aircraft were deployed to support firefighting and disaster relief operations.
During the mission, three models of the Wing Loong large civil UAV family and the MA-60 weather-modification aircraft played a crucial role in tasks ranging from aerial disaster monitoring to telecommunications restoration and artificial rainfall enhancement, the AVIC said.
The forest fire in Yajiang County presented unique difficulties due to its mountainous terrain with steep slopes and high elevations averaging 2,600 meters. It was extremely hard for rescuers to monitor the fire and reach the affected areas, especially at night and amidst dense smoke.
Sent by emergency management and meteorological authorities, the three Wing Loong UAVs coordinated their efforts by integrating fire monitoring, meteorological observation and rainfall enhancement in an innovative way.
Each specialized aircraft brought its own unique strengths to the missions. One provided real-time images of the fire sites and set up a telecommunications network; another relayed crucial meteorological data such as wind direction, temperature and relative humidity, while the third conducted rainfall enhancement operations to support firefighting efforts and reach inaccessible areas.
This is the first time for China to carry out emergency rescue missions, combatting forest fires, through collaborative efforts of multiple large UAVs. The move verified the respective advantages of these new aircraft and provided a new comprehensive solution for disaster prevention and mitigation, the AVIC said.
Multiple models of the Wing Loong UAV family have been used and integrated into emergency governance, meteorology and other key fields, according to the developer, AVIC (Chengdu) Unmanned Aerial Vehicle System Co., Ltd. (AVIC UAS), an AVIC subsidiary based in southwest China's Chengdu.
In addition to its involvement in forest firefighting efforts in Sichuan, the MA-60 weather-modification aircraft was also engaged in various other missions this spring.
From mid-March until now, the specialized medium-sized fixed-wing airplane has conducted multiple rounds of artificial rainfall enhancement in northwest China's Shaanxi Province to address local meteorological challenges.
This special-purpose aircraft, featuring a heavy payload, long endurance and multi-functions in artificial weather modification operations, can effectively ease spring drought and support plowing.
It has also become a key player in the country's weather modification work. To date, four airplanes of this model, developed by AVIC XAC Commercial Aircraft Co., Ltd., based in northwest China's Xi'an, have been delivered to the China Meteorological Administration.
Clear waters and green mountains are not only natural and ecological wealth but also social and economic riches, with the concept -- ""lucid waters and lush mountains are invaluable assets"" -- becoming the country's consensus and action guide.
The widespread application of these advanced aircraft in ecological conservation reflects China's unwavering commitment to safeguarding its green mountains. More domestically-developed aircraft are in the pipeline to bolster the country's disaster response capabilities and protect people's lives and property, AVIC noted.
(Web editor: Tian Yi, Liang Jun)"
Modern agricultural technologies aid sugarcane planting in south China,2024-04-06,http://en.people.cn/n3/2024/0406/c90000-20153519.html,"Home>>
		
Modern agricultural technologies aid sugarcane planting in south China
 (Xinhua) 13:37, April 06, 2024
NANNING, April 6 (Xinhua) -- As heavy rain clouds gather over Shangtang Village in Wuxuan County, Guangxi Zhuang Autonomous Region, drovers eye their buffalo herds in the distance and hasten their pace, while unmanned tractors maintain their steady advance across the sugarcane fields.
During this spring plowing season, farmers sitting behind the driverless sugarcane tractors, guided by the BeiDou Navigation Satellite System (BDS), drop sugarcane seeds at regular intervals. With the help of the automated tractors, the process of planting, fertilizing, and mulching can be completed in one go.
Modern agricultural technology and mechanization were a real game changer for Wuxuan County, one of China's major sugarcane planting areas. Today, the seeding of sugarcane is ten times more efficient than before.
Tractors now follow a pre-designed route planned by the BDS.
""With the help of BDS, we can control the deviation of the straight lines within two centimeters, as well as control the distance within five centimeters between each line, which can benefit photosynthesis and the absorption of nutrients and oxygen in sugarcane,"" said Wu Qihui, director of Wuxuan Bosheng Agricultural Machinery Specialized Cooperative. ""Also, the favorable ventilation is crucial to achieve high yield.""
Having been planting this common cash crop in southern China for more than 10 years, local farmer Lu Ruwen joined the cooperative in 2020, which hires out agricultural machinery and equipment.
""It used to take a week to plant by hand my 20 mu (about 1.33 hectares) of farmland, but now just one day to finish all the work,"" he said. The whole process of sugarcane planting can be mechanized with all the of tools available in the cooperative, which help reduce at least 100 yuan (about 14 U.S. dollars) per mu, according to him.
In addition to the efficient equipment, quality sugarcane seeds are also crucial to boosting yields.
In the cooperative's breeding base, rows of tall, bushy sugarcane ready for harvest are the early-maturing, high-sugar variety introduced from the regional academy of sciences.
""Later they will be cut into 20-centimeter-long stalks and then disinfected in our processing workshop,"" said Wu, adding that their standardized sugarcane seeds are popular because of their higher yield, which can produce eight tonnes per mu.
With better policy support for agricultural production, local villagers are more and more willing to participate in the development of modern agriculture.
""The government also has corresponding subsidies for those who adopt mechanized farming methods or disinfected and healthy sugarcane varieties,"" explained Mo Tingjin, director of the Agricultural Mechanization Service Center of Laibin. ""Many farmers can even plant sugarcane at zero cost with these subsidies.""
(Web editor: Zhao Tong, Zhong Wenxing)"
China home to over 3.5 mln 5G base stations,2024-04-06,http://en.people.cn/n3/2024/0406/c90000-20153517.html,"Home>>
		
China home to over 3.5 mln 5G base stations
 (Xinhua) 13:35, April 06, 2024
BEIJING, April 6 (Xinhua) -- The number of 5G base stations in China had risen to more than 3.5 million by the end of February 2024, latest data from the Ministry of Industry and Information Technology (MIIT) showed.
With the growth of 5G stations, the usage of 5G technologies in industries is also being expanded and the integration of digital technologies and the real economy fast-tracked, according to the ministry.
From smart mines to intelligent factories and logistics, digital technologies are being quickly and effectively applied in various sectors. According to MIIT data, 5G technologies have been integrated into 71 major economic categories in China.
Zhao Zhiguo, the ministry's chief engineer, said the ministry will continue to promote the digital transformation of industries and carry out the AI Plus initiative to speed up new industrialization empowered by digital technologies.
Efforts will also be made to promote the large-scale development of 5G applications to achieve more innovation and positive results, Zhao said.
(Web editor: Zhao Tong, Zhong Wenxing)"
