Title,Date,URL,Article
China's largest general-purpose precision survey telescope to be based in Qinghai,2024-05-27,http://en.people.cn/n3/2024/0527/c90000-20174582.html,"Home>>
		
China's largest general-purpose precision survey telescope to be based in Qinghai
 (Global Times) 14:38, May 27, 2024
China's largest general-purpose precision survey telescope is expected to be based in Lenghu town, Northwest China's Qinghai Province, after a cooperation agreement was signed on Sunday between the Purple Mountain Observatory (PMO) of the Chinese Academy of Sciences and the government of the Haixi Mongolian and Tibetan Autonomous Prefecture in Qinghai.
The 4.2-meter diameter ground-based specialized astrometric telescope is optimally designed for high-precision astrometric measurements of solar system objects, with an investment of about 300 million yuan ($41 million), Ping Yiding, a senior engineer at the PMO explained, as reported by China News Service.
It will be the largest general-purpose precision survey telescope in China and the largest specialized telescope for astrometric measurements in the world after its completion, serving a range of all kinds of astronomical science objectives, Ping said.
The Lenghu astronomical observation base, located in Saishiteng Mountain, Lenghu town, sits at an average altitude of about 4,000 meters. After a number of preliminary monitoring and analyses, the Chinese and foreign astronomical communities unanimously agreed that the region has unique advantages for astronomical observation and research in terms of geographical location, climate, air cleanliness, and altitude. It also fully meets the demand for scientific research on optical and infrared macro-astronomical equipment, according to the report.
The selected site will end a bottleneck that has long constrained the development of optical astronomical observation in China, and fill the gap of world-class optical astronomical observatory sites in the Eastern Hemisphere. It also provides extremely valuable strategic and scarce resources for the formation of a complete time and space observation network on a global scale and for the promotion of the development of international optical astronomy.
The PMO and the autonomous prefecture government on Sunday also signed a cooperation agreement on the 2.5-meter diameter multi-terminal universal telescope project, according to the same report.
(Web editor: Tian Yi, Wu Chaolan)"
"Innovation-driven industries propel new quality productive forces, turbocharging Hefei’s rapid growth",2024-05-27,http://en.people.cn/n3/2024/0527/c90000-20174346.html,"Home>>
		
Innovation-driven industries propel new quality productive forces, turbocharging Hefei’s rapid growth
By Tu Lei, Zhang Weilan and Ding Yazhi (Global Times) 09:24, May 27, 2024

An inside view of Chaohu Mingyue supercomputer at the Advanced Computing Center in Hefei, East China's Anhui Province on April 17, 2024 Photo: Chen Tao/GT
Hefei, the provincial capital city of East China's Anhui Province, in many aspects is similar to other rapidly developing cities in China. Known for tall buildings and plush office towers, outside a street is nicknamed ""Quantum Boulevard,"" home to a number of cutting-edge technology firms.
Propelled by the local government and companies, the city has attracted global attention in recent years, with some even attributing much of the city's achievement to the ""Hefei model"", a distinctive strategy for nurturing emerging industries by effectively combining the roles of state-owned capital and private enterprises.
Official data showed that Hefei's GDP has risen to 1.27 trillion yuan ($175 billion) in 2023, up from 416.8 billion yuan in 2012, and its ranking among Chinese mainland cities rose to the 20th from the 31st, a truly ""dark horse"" if calculated by its GDP growth.
Market insiders and Chinese experts attributed Hefei's development to the tech cluster of pillar industries including NEVs, chips, and AI innovation, as well as new industries including quantum technology. The city, serving as an example of national model of excellence in the realm of new productivity, is in line with the Chinese government's plans to promote new quality productive forces.
Industry clusters
Kong Wansheng, vice president of Hefei-based Guochuang Software Co, still remembers clearly how difficult when he wanted to apply for a telephone for his family in 2000. He had to ask someone to help him get through to it, and had to wait for one month before being hooked up to the mobile network.
The year of 2000 marked the beginning of Guochuang's business in Hefei, when China's telecommunications industry took off. From a school-run enterprise to a Shenzhen stock market listed company, Guochuang primarily engaged in data intelligence products by integrating software and hardware.
Now, any individual can go straight to a shopping mall and get connected to the mobile network in a few minutes, Kong told the Global Times, adding that the reason behind the progress is the deep integration of information technology with telecommunications. In 2023, the revenues reached 251 million yuan ($35.3 million), a growth of 4.78 percent year-on-year, the company said.
""Our company's expansion has been catching up with the pace of China's economic development, and the strategy of developing new quality productive forces has given us more room for further development,"" Kong said.
The telecommunications industry is only part of the clusters that Hefei is proud of. Other industries including integrated circuits, quantum computing and artificial intelligence are also listed as the city's pillar industries to drive the city's tech progress.
Across the Hefei Advanced Computing Center of Hefei High-tech Zone, there is a blue glass cube covering a length, width and height of more than 10 meters, named ""Chaohu Mingyue"" supercomputer. Inside it, a giant computer screen occupies 225 square meters on the upper and lower floors. Through the glass, a Global Times reporter saw that the entire giant computer was immersed in a transparent liquid.
""The computers will generate a lot of heat in operation, and the server's operating functions will be affected when the temperature rises, so we designed this electronic fluorinated liquid with a lower boiling point to achieve physical cooling, according to Han Shengjun, vice general manager of Hefei Big Data Asset Operation Co.
If the 1.4 billion people in China are asked to calculate 100 days at a rate of once per second 24 hours a day, ""Chaohu Mingyue"" supercomputer is able to do it in less than one second.
The giant computer can simultaneously process 3 billion image data, 900,000 hours of voice translation, and 3,000 km of autonomous driving data. Its storage capacity is equivalent to the storage capacity of 120,000 128G mobile phones, and can store approximately 10 billion high-definition pictures, according to Han.
Chinese Premier Li Qiang on May 10 stressed accelerating the development of new quality productive forces and improving innovation-driven development capabilities.
During his inspection tour in Anhui Province, Li said that China will increase investment in basic research to support tech innovation. Noting the vitality of science and technology lies in its utilization and benefiting humankind, Li urged for deepening reforms to promote the transformation of scientific and technological achievements into real productive forces.

An inside view of Chaohu Mingyue supercomputer at the Advanced Computing Center in Hefei, East China's Anhui Province on April 17, 2024 Photo: Chen Tao/GT
Innovation-driven growth
In the high-tech industrial zone in Hefei, dozens of quantum industry chain companies including quantum communication, quantum computing and quantum precision measurement are scattered on both sides of Yunfei Road, known locally as ""Quantum Boulevard"".
""Developing new quality productive forces will be a decisive step in the economy's high-quality development,"" Guo Guoping, deputy director of the Key Laboratory of Quantum Information of the Chinese Academy of Sciences, told the Global Times.
It has been four months since China's indigenous third-generation superconducting quantum computer, Origin Wukong, became operational. To date, the computer has completed 178,000 computing tasks for users in 120 countries and regions.
According to Guo, quantum computing power can be applied to finance, chemical industry, biomedicine, electricity and other fields.
Official data showed that the output value of Hefei's strategic emerging industries has grown at an average annual rate of 17.1 percent in the past decade, the proportion of industries above designated size has increased from 30.2 percent to 54.7 percent, and the contribution rate to industrial growth has increased from 69.9 percent to 84.1 percent.
In 2023, the output value of the city's strategic emerging industries increased by 11.1 percent year-on-year, accounting for 54.7 percent of the proportion of designated industries. The number of companies with more than 10 billion yuan's industrial output hit 25, including BYD and iFlytek.
As China advances toward modernization through high-quality development, innovation fueled by scientific and technological innovation has emerged as a driving force of economic growth.
Grand Union of Innovation, a platform set up in June of 2020 aiming to incubate innovative enterprises and promote the commercialization of innovations has attracted 43 percent of Hefei's quantum companies, 50 percent of its synthetic biology companies, and 55 percent of the aerospace information companies in Hefei.
""The platform is an incubator focusing on early-stage, small, technology-based companies, and with the help of government funding, technology and talent, we are building an ecosystem conducive to innovation and corporate growth,"" Wu Hailong, chairman of Grand Union of Innovation, told the Global Times.
Core technologies and key modules are being developed by National Intelligent Voice Innovation Center.
Driven by companies such as iFlytek, Cambricon Technologies and Tongfang, the voice innovation center has built 18 platforms, ranging from industrial platforms serving the development of small and medium-sized enterprises to open voice platforms with core technologies and brain-like intelligence, forming an artificial intelligence industry chain that also serves as the CPU, storage, and basic software in various fields.
""The companies in voice innovation center are a perfect match to build an efficient and collaborative industrial chain, said Wu Jiangzhao, general manager of the National Intelligent Voice Innovation Center.
For example, in the field of artificial intelligence, Cambricon Technologies and other companies focused on AI chips to provide hardware support for intelligent computing, and iFlytek is engaged in speech recognition, and the center is promoting the development of smart home appliances in a more intelligent direction, Wu said.

A staff member operates a robot at National Intelligent Voice Innovation Center in Hefei, East China's Anhui Province, on April 17, 2024. Photo: Chen Tao/GT
Global recognition
The Government Work Report released at the two sessions in March this year stressed the need to spur industrial innovation by making sci-tech innovations and press ahead with new industrialization, so as to raise total factor productivity, steadily foster new growth drivers and strengths, and promote a new leap forward in the productive forces, according to the Xinhua News Agency.
Emerging industries supported by tech innovation were included in many provinces' plan to stimulate economic growth.
For example, Hunan Province plans to vigorously develop industries such as quantum information, bio-medicine, brain science and brain-inspired research, and liquid metal, and Guangdong Province will focus on expanding industries such as future electronic information, future smart equipment and future materials.
Chinese policymakers emphasize that scientific and technological innovation is the core element for developing new quality productive forces. They call for the whole of society to work harder on promoting industrial innovation through technological innovation, proactively align with the force of national strategic science and technology, and produce first-class research and development institutions both at home and abroad, so as to boost the country's own innovation capacity in key areas.
Hefei's rapid development has attracted global attention. The New York Times highlighted the ""Hefei model"", writing that Hefei's industrial policies have been so successful in nurturing technology companies that China's central government has embraced tenets of what is known as the ""Hefei model.""
The Hefei model consists of using government money to buy newly issued shares in manufacturers and start-ups that need cash. Officials also arrange loans with attractive interest rates from commercial banks to finance new factories, according to the New York Times.
A distinctive feature of the Hefei model is that the government invests through industrial funds and other means to guide the direction of industrial development, while fully leveraging the role of market mechanism to attract high-quality enterprises. This combination enables Hefei to quickly respond to market changes and promote the formation of industrial clusters, Wang Peng, an associate researcher at the Beijing Academy of Social Sciences, told the Global Times.
These new quality productive forces are characterized by new technologies and new applications, and are inseparable from tech innovation. It can be said that Hefei has built a unique innovation ecosystem, and has accumulated solid experience. To a certain extent, Hefei's innovation, openness and tolerance represent China's high-quality development, Wang said.
China's industrial output significantly boosted the economy in the first quarter of 2024, with value-added industrial output up 6.1 percent year-on-year, data from the National Bureau of Statistics showed.
Experts said that improving market demand, macroeconomic policy support and operating conditions are all playing a role. The impact of advanced manufacturing is particularly prominent, driving improvements in both the quality and quantity of industrial output.
""The road of developing new quality productive forces should be fostered in technology enhancement and industry planning,"" Zhu Siqiao, an associate researcher at the Chinese Academy of International Trade and Economic Cooperation, told the Global Times.
China should promote technological transformation, upgrade traditional industries, and cultivate strategic emerging industries, future industries and green industries, Zhu added.
Through high-tech industrialization, Hefei is actively promoting the transformation of scientific and technological achievements into real productivity and injecting new momentum into regional development.
""China's high-growth development has been unbroken for many years, and its scale has covered many industrial categories. In some fields, we have achieved global leadership. We have entered a new stage and have requirement for higher quality of development, said Kong from Guochuang Software Co.
""In my view, the integration of technological innovation and massive businesses still has a lot of room for development in China,"" Kong said.
(Web editor: Tian Yi, Wu Chaolan)"
New nuclear power unit starts operations in south China,2024-05-25,http://en.people.cn/n3/2024/0525/c90000-20174118.html,"Home>>
		
New nuclear power unit starts operations in south China
 (Xinhua) 15:28, May 25, 2024
NANNING, May 25 (Xinhua) -- A new nuclear power unit using Hualong One, a domestically designed third-generation nuclear reactor, has commenced power generation in the southern Chinese port city of Fangchenggang, paving the way for upcoming commercial operations.
The Guangxi Fangchenggang Nuclear Power Co., Ltd., under the China General Nuclear Power Corporation, announced that the No. 4 unit at the Fangchenggang nuclear power station successfully completed its 168-hour trial operation at 8 a.m. on Saturday.
The operation of the No. 4 unit further verified the safety, maturity, and advanced nature of Hualong One technology, said Cai Zhen, chairman of Guangxi Fangchenggang Nuclear Power Co., Ltd. in south China's Guangxi Zhuang Autonomous Region.
It can provide a replicable experience for the large-scale deployment of Hualong One units, Cai added.
The Fangchenggang nuclear power project plans to have six nuclear power units in total. The first two units of the six became operational in 2016, while the third unit began operations last year. Construction of the No. 4 unit commenced on December 23, 2016.
The No. 3 and No. 4 units, both using Hualong One, are expected to meet the electricity needs of 2 million people annually while reducing the consumption of standard coal by over 5.4 million tonnes and cutting carbon dioxide emissions by about 14.83 million tonnes per year.
Experts believe that the Fangchenggang project plays a critical role in promoting Guangxi's green energy transition and China's dual carbon goals.
Nuclear power generation on the Chinese mainland reached 440,000 gigawatt-hours in 2023, accounting for nearly 5 percent of total national electricity output, according to the China Atomic Energy Authority.
According to the World Association of Nuclear Operators (WANO) comprehensive index, China's nuclear power operation safety performance has continuously ranked among the world's best for several years. In 2022 and 2023, 37 and 33 nuclear power units, respectively, achieved the maximum score in WANO's comprehensive index.
(Web editor: Tian Yi, Liang Jun)"
Chinese researchers transplant gene-edited pig liver into living human patient,2024-05-25,http://en.people.cn/n3/2024/0525/c90000-20174097.html,"Home>>
		
Chinese researchers transplant gene-edited pig liver into living human patient
 (Xinhua) 14:31, May 25, 2024
HEFEI, May 24 (Xinhua) -- Chinese researchers on Friday announced that they have successfully transplanted a genetically modified pig liver into a living human patient with severe liver cancer, marking a breakthrough in xenotransplantation involving living humans.
According to the First Affiliated Hospital of Anhui Medical University in Hefei, the capital of east China's Anhui Province, the operation was conducted on May 17 by a team led by Professor Sun Beicheng from the Hefei Hospital, in collaboration with a team led by Professor Wei Hongjiang from Yunnan Agricultural University.
Sun said that the 71-year-old patient did not experience acute or hyperacute rejection within the seven days following the operation, nor did he experience a disorder in his coagulation system.
The operation was the first clinically assisted pig-to-human xenogeneic liver transplant and the fifth xenogeneic organ transplant in the world, he said.
The patient is able to move around freely at present, and his liver function and many other health indicators have returned to normal.
In April, Chinese researchers successfully transplanted a genetically modified pig liver into a brain-dead patient at Xijing Hospital of the Air Force Medical University in Xi'an, transplanting a pig liver into a brain-dead human for the first time in the field of medicine.
(Web editor: Tian Yi, Liang Jun)"
China's technologies to help accelerate global green transitions: expert,2024-05-25,http://en.people.cn/n3/2024/0525/c90000-20174069.html,"Home>>
		
China's technologies to help accelerate global green transitions: expert
 (Xinhua) 13:04, May 25, 2024
ROME, May 24 (Xinhua) -- China's technologies would play a role if Europe wants to accelerate green transitions, an Italian professor for international relations said here on Friday.
""China has made great investments in areas of electric vehicles, solar panels, and lithium batteries for many years and as a result, they're in a leading position,"" said Siliva Menegazzi, professor of international relations at the Department of Political Science at LUISS University, during an interview with Xinhua.
According to Menegazzi, also a founding partner of the Center for Studies of Contemporary China, the leading position of China means that countries seeking to accelerate their green transitions would certainly import China's technologies.
He said developing green energy-related sectors can trigger global competition. ""But it is also a sector that can strengthen global cooperation, especially because they are sectors that can improve global environmental governance,"" he added.
""Of course, some countries are now prioritizing the development of their own domestic industries,"" Menegazzi said. ""But while they are doing so, if they want to make the green transition quickly, the technologies from China will play a role.""
(Web editor: Tian Yi, Liang Jun)"
1st phase of Panjiang million-kilowatt photovoltaic base project starts uploading power to grid,2024-05-25,http://en.people.cn/n3/2024/0525/c90000-20174068.html,"Home>>
		
1st phase of Panjiang million-kilowatt photovoltaic base project starts uploading power to grid
 (Xinhua) 13:03, May 25, 2024

An aerial drone photo taken on May 23, 2024 shows a view of Panjiang million-kilowatt photovoltaic base project in Bouyei-Miao Autonomous County of Guanling, southwest China's Guizhou Province. The first phase of the project has recently started uploading power to the grid at its full capacity. (Xinhua/Tao Liang)

An aerial drone photo taken on May 23, 2024 shows a view of Panjiang million-kilowatt photovoltaic base project in Bouyei-Miao Autonomous County of Guanling, southwest China's Guizhou Province. The first phase of the project has recently started uploading power to the grid at its full capacity. (Xinhua/Tao Liang)

This photo taken on May 23, 2024 shows a view of Panjiang million-kilowatt photovoltaic base project in Bouyei-Miao Autonomous County of Guanling, southwest China's Guizhou Province. The first phase of the project has recently started uploading power to the grid at its full capacity. (Xinhua/Tao Liang)

A staff member maintains and installs photovoltaic panels at Panjiang million-kilowatt photovoltaic base project in Bouyei-Miao Autonomous County of Guanling, southwest China's Guizhou Province, on May 23, 2024. The first phase of the project has recently started uploading power to the grid at its full capacity. (Xinhua/Tao Liang)

This photo taken on May 23, 2024 shows a view of Panjiang million-kilowatt photovoltaic base project in Bouyei-Miao Autonomous County of Guanling, southwest China's Guizhou Province. The first phase of the project has recently started uploading power to the grid at its full capacity. (Xinhua/Tao Liang)

A staff member checks an electric transducer at Panjiang million-kilowatt photovoltaic base project in Bouyei-Miao Autonomous County of Guanling, southwest China's Guizhou Province, on May 23, 2024. The first phase of the project has recently started uploading power to the grid at its full capacity. (Xinhua/Tao Liang)

This photo taken on May 23, 2024 shows a view of Panjiang million-kilowatt photovoltaic base project in Bouyei-Miao Autonomous County of Guanling, southwest China's Guizhou Province. The first phase of the project has recently started uploading power to the grid at its full capacity. (Xinhua/Tao Liang)

A drone delivers a photovoltaic panel at Panjiang million-kilowatt photovoltaic base project in Bouyei-Miao Autonomous County of Guanling, southwest China's Guizhou Province, May 23, 2024. The first phase of the project has recently started uploading power to the grid at its full capacity. (Xinhua/Tao Liang)
(Web editor: Tian Yi, Liang Jun)"
China reports production of 32.85 ZB of data in 2023,2024-05-25,http://en.people.cn/n3/2024/0525/c90000-20174044.html,"Home>>
		
China reports production of 32.85 ZB of data in 2023
 (Xinhua) 09:31, May 25, 2024

A visitor views a piece of glass equipped with 5G antenna at the hand-on experience area during the 7th Digital China Summit in Fuzhou, southeast China's Fujian Province, May 24, 2024. (Xinhua/Lin Shanchuan)
FUZHOU, May 24 (Xinhua) -- China generated 32.85 zettabytes of data in 2023, up 22.44 percent year on year, according to a report released on Friday afternoon at the seventh Digital China Summit in Fuzhou, east China's Fujian Province.
According to the 2023 edition of the national data resource survey report, China experienced explosive growth in unstructured data production in 2023. The rapid development of 5G and AI technologies, along with the widespread use of smart devices, contributed significantly to the increase in total data volume through content creation and audiovisual media.
In terms of data storage, China's cumulative data storage volume reached 1.73 zettabytes in 2023, with its storage space utilization rate climbing to 59 percent.
By the end of 2023, the scale of computing power across more than 2,200 computing centers nationwide had grown by approximately 30 percent year on year. The demand for computing power for large model training surged, with increased need observed in the scientific, governmental, financial and industrial sectors, according to the report.
It also suggested that China's overall management and utilization of data resources remain in their initial stages, with challenges such as inadequate effective data supply persisting.
(Web editor: Tian Yi, Liang Jun)"
Museum on Chinese scientists to open to public,2024-05-24,http://en.people.cn/n3/2024/0524/c90000-20173821.html,"Home>>
		
Museum on Chinese scientists to open to public
 (Xinhua) 13:27, May 24, 2024
BEIJING, May 24 (Xinhua) -- The National Museum for Modern Chinese Scientists will officially open to the public on May 30 with inaugural exhibitions honoring prestigious Chinese veteran scientists.
The inaugural exhibitions -- one main exhibition and five themed exhibitions -- cover a total area of 5,000 square meters at the museum, which is located in the National Communication Center for Science and Technology in north Beijing. They are part of activities to celebrate China's 8th annual National Science and Technology Workers Day which falls on May 30, according to the China Association for Science and Technology (CAST).
The main exhibition showcases over 400 physical objects and over 400 rare images of more than 190 scientists, as well as more than 10 large exhibits provided by research institutions.
The National Museum for Modern Chinese Scientists is the world's first museum established for the scientific community in the name of a nation, according to CAST.
CAST has been collecting data on the academic growth of Chinese senior scientists since 2009.
Over the past 15 years, this project has collected materials on 674 Chinese scientists, including letters, manuscripts, scientific instruments, works, audio and video recordings, as well as related artifacts and documents, making it the largest collection of valuable historical materials of scientists in China and a main source of exhibitions of the National Museum for Modern Chinese Scientists, according to CAST.
Starting from the afternoon of May 30, the public can make reservations online to visit the exhibitions free of charge.
(Web editor: Zhang Kaiwei, Liang Jun)"
"Study reveals 100,000-year evolution from wild to domesticated rice",2024-05-24,http://en.people.cn/n3/2024/0524/c90000-20173811.html,"Home>>
		
Study reveals 100,000-year evolution from wild to domesticated rice
 (Xinhua) 13:18, May 24, 2024

A farmer operates an agricultural machinery to harvest rice at Baita Town of Xianju County in Taizhou, east China's Zhejiang Province, Oct. 5, 2023. (Photo by Wang Huabin/Xinhua)
BEIJING, May 24 (Xinhua) -- A team of Chinese scientists has unveiled the continuous evolutionary history of rice, tracing its journey from wild to domesticated over an astounding period of 100,000 years.
The findings published on Friday in the journal Science not only shed new light on the progression of human society and the origins of agricultural civilization, but also present compelling evidence that China is the birthplace of rice.
The cultivation and domestication of rice, a dietary staple for billions worldwide, have exerted a significant influence on the evolution of Chinese civilization.
Scholars from various academic fields have long been captivated by the study of how humans first began cultivating wild rice and the evolutionary journey from wild to cultivated strains.
Archaeological findings of rice at sites like Hemudu and Shangshan in the Yangtze River's middle and lower valleys since the 1970s have shed light on the region's pivotal role as a cradle for rice cultivation.
However, identifying well-preserved markers that differentiate wild from cultivated rice in the region, dating back to the last glacial maximum, and elucidating the mechanisms and processes behind early human exploitation, cultivation and domestication of wild rice, continued to be central challenges in archaeological research.
The research team that led by Professor Lyu Houyuan from the Institute of Geology and Geophysics under the Chinese Academy of Sciences conducted a systematic study on phytoliths in modern wild and domesticated rice plants and soils.
They found that the increase in the number of fish-scale facets on the bulliform phytoliths correlates with the trait of domestication. Based on these findings, they developed a standard for distinguishing wild rice from its domesticated counterparts.
Employing this benchmark, the research group delved into the archaeological layers and natural profiles of the Shangshan site and the Hehuashan site in east China's Zhejiang Province.
The analysis revealed a continuous trajectory of rice from wild to domesticated within the layer of Shangshan cultural site and its relationship with human activities and climate change.
Wild rice was already prevalent in the lower Yangtze River region approximately 100,000 years ago, laying the groundwork for the subsequent utilization and domestication of rice, according to the study.
Approximately 24,000 years ago, coinciding with the onset of the Last Glacial Maximum, human ancestors began gathering and utilizing wild rice. This adaptation allowed them to seek new sources of food amidst the challenges posed by the cooling climate.
About 13,000 years ago, they embarked on the practice of rice cultivation. By approximately 11,000 years ago, there was a rapid rise in the prevalence of phytoliths characteristic of domesticated rice, which surpassed the threshold indicative of domestication.
""Our research uncovered that the inception of rice agriculture in East Asia and wheat agriculture in the Southwest Asia transpired concurrently,"" said Prof. Zhang Jianping from the Institute of Geology and Geophysics, one of the corresponding authors of the study.
""It represents a significant milestone in the history of human development and has greatly deepened our understanding of the global origins of agriculture,"" said Zhang.
Also, the 100,000-year-long record of wild rice distribution, culminating in its domestication at the Shangshan cultural site, reveals the intricate interplay among rice, climate, human practices and cultural evolution, according to Zhang.
This innovative discovery significantly impacts our understanding of human-rice co-evolution, human societal development, the origins of agricultural civilization and the importance of Shangshan culture, commented the peer reviewer of the study.
(Web editor: Zhang Kaiwei, Liang Jun)"
Chinese university develops super cold-resistant e-skin for polar exploration,2024-05-24,http://en.people.cn/n3/2024/0524/c90000-20173804.html,"Home>>
		
Chinese university develops super cold-resistant e-skin for polar exploration
 (Xinhua) 13:15, May 24, 2024
TIANJIN, May 24 (Xinhua) -- Researchers from China's Tianjin University have developed a new type of electronic skin for robotic hands, capable of functioning in extreme cold environments as low as minus 78 degrees Celsius. This innovation represents a great boon for the country's polar exploration.
The article about the highly stretchable, self-healing, and sensitive electronic-skin has been published on the Journal of the American Chemical Society, according to Zhang Lei and Yang Jing, who led the research team at the School of Chemical Engineering and Technology of Tianjin University.
Ultralow temperature-tolerant electronic skins can provide polar robots with tactile feedback, enhancing their ability to explore polar environments.
As early as in 2020, the team developed the all-weather self-healing electronic skin, and the new version has been comprehensively upgraded, Yang told Xinhua on Thursday.
The new electronic skins can be wrapped around a robot's palm, accurately sensing pressure and recognizing the shape of objects and specific symbols under the extreme cold conditions of minus 78 degrees Celsius, according to the researchers.
In addition, it has a self-healing function. Even After sustaining damage in extreme cold conditions, its transmission capability can be fully restored, making it adaptable for polar scientific research missions.
""We look forward to the broader application prospects of this new achievement in China's polar scientific research and other research fields,"" said Yang.
(Web editor: Zhang Kaiwei, Liang Jun)"
